filename,width,height,class,xmin,ymin,xmax,ymax
00000364.jpg,1024,1024,pickup,307,459,349,474
00000364.jpg,1024,1024,motorcycle,549,472,576,485
00000364.jpg,1024,1024,car,599,440,636,455
00001177.jpg,1024,1024,car,824,852,866,870
00000624.jpg,1024,1024,car,456,788,485,832
00000865.jpg,1024,1024,truck,748,205,875,276
00000865.jpg,1024,1024,truck,777,170,854,220
00000865.jpg,1024,1024,tractor,647,226,685,256
00000865.jpg,1024,1024,pickup,923,101,976,131
00000349.jpg,1024,1024,car,432,458,467,472
00001176.jpg,1024,1024,car,3,820,18,863
00000287.jpg,1024,1024,tractor,195,756,246,801
00000009.jpg,1024,1024,camping car,111,69,141,134
00000009.jpg,1024,1024,pickup,147,47,165,99
00000009.jpg,1024,1024,other,210,104,226,149
00000009.jpg,1024,1024,other,227,103,247,150
00000221.jpg,1024,1024,car,117,852,135,883
00000221.jpg,1024,1024,pickup,186,-6,234,12
00000110.jpg,1024,1024,car,654,510,694,525
00000110.jpg,1024,1024,pickup,712,932,760,955
00000412.jpg,1024,1024,tractor,104,347,137,380
00000412.jpg,1024,1024,other,140,270,166,311
00000412.jpg,1024,1024,pickup,3,305,51,338
00000412.jpg,1024,1024,other,60,461,80,508
00000412.jpg,1024,1024,truck,216,844,396,881
00000412.jpg,1024,1024,pickup,83,967,104,1012
00000285.jpg,1024,1024,truck,757,220,805,283
00000285.jpg,1024,1024,truck,719,280,768,344
00000285.jpg,1024,1024,pickup,755,985,797,1010
00000651.jpg,1024,1024,other,204,651,262,678
00000714.jpg,1024,1024,car,925,518,949,559
00000714.jpg,1024,1024,car,905,479,932,519
00000813.jpg,1024,1024,car,368,839,393,876
00000813.jpg,1024,1024,car,409,864,437,904
00000813.jpg,1024,1024,car,368,693,395,735
00000813.jpg,1024,1024,car,592,803,619,842
00000334.jpg,1024,1024,truck,114,546,229,666
00000334.jpg,1024,1024,car,0,466,36,504
00000334.jpg,1024,1024,car,232,760,265,793
00000334.jpg,1024,1024,car,391,893,424,928
00000334.jpg,1024,1024,car,407,865,443,900
00000334.jpg,1024,1024,car,510,981,541,1016
00000334.jpg,1024,1024,car,50,886,83,920
00000130.jpg,1024,1024,truck,396,144,461,185
00000288.jpg,1024,1024,car,574,73,616,89
00000288.jpg,1024,1024,car,588,489,630,527
00000288.jpg,1024,1024,other,462,776,514,834
00001197.jpg,1024,1024,tractor,495,430,533,457
00001197.jpg,1024,1024,tractor,443,395,470,430
00001197.jpg,1024,1024,tractor,330,398,372,432
00001197.jpg,1024,1024,tractor,261,438,289,471
00001197.jpg,1024,1024,truck,653,483,677,551
00000699.jpg,1024,1024,truck,10,64,56,130
00000743.jpg,1024,1024,car,89,108,105,147
00000743.jpg,1024,1024,pickup,140,95,161,137
00000743.jpg,1024,1024,pickup,585,223,631,241
00000743.jpg,1024,1024,car,413,654,427,694
00000743.jpg,1024,1024,pickup,350,551,373,603
00001186.jpg,1024,1024,pickup,838,27,872,68
00000978.jpg,1024,1024,truck,667,798,726,826
00000978.jpg,1024,1024,pickup,796,620,816,674
00000978.jpg,1024,1024,pickup,817,572,866,602
00000978.jpg,1024,1024,pickup,840,530,885,560
00001038.jpg,1024,1024,tractor,598,713,639,747
00000728.jpg,1024,1024,car,626,713,668,730
00000728.jpg,1024,1024,car,957,911,991,927
00001160.jpg,1024,1024,tractor,216,339,249,376
00001160.jpg,1024,1024,pickup,271,515,296,562
00001160.jpg,1024,1024,pickup,298,480,315,525
00001160.jpg,1024,1024,boat,374,388,413,410
00000191.jpg,1024,1024,car,121,328,143,376
00000191.jpg,1024,1024,car,215,4,259,20
00000124.jpg,1024,1024,truck,323,4,383,46
00000124.jpg,1024,1024,other,322,39,370,72
00000124.jpg,1024,1024,car,334,54,385,83
00000124.jpg,1024,1024,pickup,333,104,381,126
00000124.jpg,1024,1024,car,298,8,320,50
00000124.jpg,1024,1024,car,219,200,264,216
00000124.jpg,1024,1024,car,179,201,208,240
00000124.jpg,1024,1024,car,113,265,145,303
00000124.jpg,1024,1024,boat,251,885,268,918
00000829.jpg,1024,1024,car,805,938,845,956
00000829.jpg,1024,1024,car,545,930,589,948
00000829.jpg,1024,1024,pickup,974,723,993,766
00000408.jpg,1024,1024,tractor,247,855,283,883
00000408.jpg,1024,1024,van,175,591,215,616
00000408.jpg,1024,1024,car,177,567,212,580
00000408.jpg,1024,1024,car,170,322,213,339
00000408.jpg,1024,1024,car,189,191,230,207
00000720.jpg,1024,1024,pickup,692,292,744,312
00000720.jpg,1024,1024,car,697,393,735,414
00000720.jpg,1024,1024,car,693,420,743,437
00000330.jpg,1024,1024,truck,217,19,254,79
00000330.jpg,1024,1024,truck,262,20,318,91
00000330.jpg,1024,1024,car,264,94,289,130
00000330.jpg,1024,1024,car,319,139,351,180
00000118.jpg,1024,1024,truck,410,152,436,204
00000118.jpg,1024,1024,tractor,636,24,681,62
00000679.jpg,1024,1024,pickup,428,852,483,875
00000927.jpg,1024,1024,car,299,765,336,810
00001196.jpg,1024,1024,pickup,740,669,762,717
00001009.jpg,1024,1024,pickup,813,954,857,999
00000702.jpg,1024,1024,pickup,98,357,144,376
00000702.jpg,1024,1024,pickup,425,377,469,395
00000702.jpg,1024,1024,pickup,479,346,531,367
00000702.jpg,1024,1024,camping car,519,344,599,367
00000702.jpg,1024,1024,car,505,548,540,564
00000202.jpg,1024,1024,tractor,721,621,775,681
00000301.jpg,1024,1024,pickup,265,20,289,70
00000301.jpg,1024,1024,car,391,434,410,481
00000086.jpg,1024,1024,camping car,184,577,247,643
00000086.jpg,1024,1024,car,145,470,170,506
00000086.jpg,1024,1024,boat,345,378,382,423
00000333.jpg,1024,1024,pickup,870,592,893,641
00000952.jpg,1024,1024,pickup,638,367,671,416
00000952.jpg,1024,1024,car,663,408,688,449
00000952.jpg,1024,1024,truck,598,600,637,671
00000952.jpg,1024,1024,car,561,635,585,676
00000952.jpg,1024,1024,car,799,600,820,640
00000952.jpg,1024,1024,truck,880,303,943,452
00000801.jpg,1024,1024,pickup,391,443,443,482
00000942.jpg,1024,1024,truck,100,161,180,259
00000395.jpg,1024,1024,car,425,642,471,674
00000807.jpg,1024,1024,car,116,332,167,363
00000807.jpg,1024,1024,truck,342,352,409,401
00000807.jpg,1024,1024,truck,724,63,775,124
00000807.jpg,1024,1024,car,780,733,816,772
00000807.jpg,1024,1024,car,765,747,798,785
00000807.jpg,1024,1024,pickup,798,706,830,745
00000807.jpg,1024,1024,car,551,950,593,986
00000499.jpg,1024,1024,boat,742,986,793,1010
00000499.jpg,1024,1024,car,712,959,755,977
00000378.jpg,1024,1024,car,471,681,506,702
00000378.jpg,1024,1024,pickup,425,680,466,696
00000378.jpg,1024,1024,pickup,384,640,429,657
00001061.jpg,1024,1024,tractor,317,460,355,485
00000311.jpg,1024,1024,truck,38,509,100,536
00000918.jpg,1024,1024,tractor,488,129,522,161
00000918.jpg,1024,1024,truck,747,70,778,126
00000918.jpg,1024,1024,truck,754,265,814,300
00000918.jpg,1024,1024,pickup,760,617,809,633
00000918.jpg,1024,1024,pickup,927,640,946,680
00000918.jpg,1024,1024,tractor,865,785,889,816
00000918.jpg,1024,1024,tractor,829,661,861,699
00000918.jpg,1024,1024,boat,927,688,947,734
00000918.jpg,1024,1024,tractor,819,833,851,857
00000918.jpg,1024,1024,car,987,852,1007,894
00000918.jpg,1024,1024,pickup,947,887,964,938
00000918.jpg,1024,1024,car,891,933,915,966
00000918.jpg,1024,1024,pickup,762,367,807,383
00000918.jpg,1024,1024,tractor,798,483,829,519
00000747.jpg,1024,1024,car,866,807,887,842
00000511.jpg,1024,1024,car,871,24,920,44
00000511.jpg,1024,1024,car,971,67,992,107
00000511.jpg,1024,1024,car,973,116,996,162
00001269.jpg,1024,1024,pickup,150,414,196,434
00000751.jpg,1024,1024,truck,26,386,91,412
00000751.jpg,1024,1024,tractor,203,261,238,301
00000751.jpg,1024,1024,tractor,532,254,566,281
00000751.jpg,1024,1024,truck,396,313,470,339
00000111.jpg,1024,1024,boat,278,82,305,137
00000111.jpg,1024,1024,car,433,114,480,132
00000111.jpg,1024,1024,car,572,-22,590,20
00000111.jpg,1024,1024,camping car,967,2,1024,26
00000111.jpg,1024,1024,pickup,998,383,1017,431
00000111.jpg,1024,1024,truck,974,397,996,463
00000111.jpg,1024,1024,truck,938,401,963,468
00000111.jpg,1024,1024,camping car,667,314,692,368
00000455.jpg,1024,1024,car,261,723,299,743
00000455.jpg,1024,1024,truck,112,732,224,768
00001069.jpg,1024,1024,pickup,626,655,648,702
00000134.jpg,1024,1024,truck,553,71,586,143
00000134.jpg,1024,1024,other,244,189,332,257
00000134.jpg,1024,1024,truck,372,90,398,147
00000134.jpg,1024,1024,truck,603,77,636,182
00000134.jpg,1024,1024,truck,505,70,539,197
00001087.jpg,1024,1024,pickup,653,797,671,843
00000440.jpg,1024,1024,other,457,636,527,681
00000752.jpg,1024,1024,pickup,618,44,642,97
00000338.jpg,1024,1024,pickup,108,544,124,591
00000338.jpg,1024,1024,car,148,680,182,698
00000338.jpg,1024,1024,camping car,263,646,297,727
00000338.jpg,1024,1024,car,306,680,326,716
00000338.jpg,1024,1024,pickup,334,726,388,748
00000338.jpg,1024,1024,pickup,261,544,278,581
00000338.jpg,1024,1024,pickup,634,-5,678,29
00000338.jpg,1024,1024,camping car,852,267,918,324
00000338.jpg,1024,1024,car,1004,752,1024,769
00000338.jpg,1024,1024,camping car,919,634,979,698
00000338.jpg,1024,1024,camping car,675,694,743,722
00000338.jpg,1024,1024,car,648,676,684,711
00000338.jpg,1024,1024,car,244,874,264,907
00000109.jpg,1024,1024,truck,804,223,827,280
00000006.jpg,1024,1024,car,3,720,38,745
00000006.jpg,1024,1024,car,1,278,22,312
00000006.jpg,1024,1024,car,12,314,34,353
00000006.jpg,1024,1024,car,70,334,106,366
00000006.jpg,1024,1024,car,76,170,109,187
00000006.jpg,1024,1024,camping car,111,163,141,201
00000006.jpg,1024,1024,car,141,167,164,209
00000017.jpg,1024,1024,pickup,823,801,871,830
00001233.jpg,1024,1024,car,65,961,83,1000
00001233.jpg,1024,1024,truck,337,928,369,1010
00001233.jpg,1024,1024,boat,438,906,470,949
00000372.jpg,1024,1024,pickup,46,725,62,762
00000909.jpg,1024,1024,car,122,956,139,991
00000909.jpg,1024,1024,other,516,893,575,954
00000909.jpg,1024,1024,other,648,727,672,773
00000909.jpg,1024,1024,other,849,999,892,1018
00001103.jpg,1024,1024,car,185,75,223,93
00001180.jpg,1024,1024,car,250,100,290,139
00001180.jpg,1024,1024,pickup,242,153,299,182
00001180.jpg,1024,1024,car,392,607,430,629
00000487.jpg,1024,1024,truck,857,708,927,744
00000487.jpg,1024,1024,plane,671,757,811,866
00000269.jpg,1024,1024,car,249,507,266,549
00000269.jpg,1024,1024,pickup,649,593,693,610
00000269.jpg,1024,1024,pickup,913,145,963,165
00000269.jpg,1024,1024,other,676,105,748,125
00000558.jpg,1024,1024,other,288,22,321,49
00000558.jpg,1024,1024,car,602,475,651,496
00000558.jpg,1024,1024,camping car,635,537,703,606
00001159.jpg,1024,1024,pickup,957,350,977,398
00001159.jpg,1024,1024,car,979,339,1000,386
00000082.jpg,1024,1024,car,627,108,668,143
00000082.jpg,1024,1024,car,347,533,390,551
00000082.jpg,1024,1024,car,227,538,273,558
00001010.jpg,1024,1024,other,297,309,356,348
00001010.jpg,1024,1024,other,793,74,839,137
00000703.jpg,1024,1024,car,477,441,519,458
00000703.jpg,1024,1024,truck,758,411,854,441
00000703.jpg,1024,1024,car,966,664,1008,683
00000423.jpg,1024,1024,car,14,817,37,857
00000423.jpg,1024,1024,pickup,685,877,731,896
00000129.jpg,1024,1024,pickup,687,791,750,836
00000129.jpg,1024,1024,car,645,834,700,866
00000607.jpg,1024,1024,pickup,236,368,288,387
00000607.jpg,1024,1024,truck,803,87,861,107
00000607.jpg,1024,1024,pickup,64,372,118,387
00000949.jpg,1024,1024,car,951,224,969,261
00000949.jpg,1024,1024,truck,921,275,945,325
00000949.jpg,1024,1024,other,998,269,1021,318
00000465.jpg,1024,1024,boat,283,194,307,246
00000465.jpg,1024,1024,boat,758,316,819,387
00000465.jpg,1024,1024,car,787,535,823,563
00000465.jpg,1024,1024,pickup,171,456,195,505
00000465.jpg,1024,1024,car,222,861,260,890
00000465.jpg,1024,1024,pickup,170,888,220,927
00000465.jpg,1024,1024,pickup,138,999,180,1024
00000465.jpg,1024,1024,car,220,1007,250,1024
00000465.jpg,1024,1024,boat,529,796,576,840
00000465.jpg,1024,1024,car,950,1002,989,1024
00000501.jpg,1024,1024,boat,238,305,289,328
00000501.jpg,1024,1024,other,849,652,873,684
00001124.jpg,1024,1024,car,484,759,504,799
00000096.jpg,1024,1024,van,449,344,497,363
00000096.jpg,1024,1024,camping car,501,345,574,380
00001137.jpg,1024,1024,truck,760,504,789,634
00000122.jpg,1024,1024,plane,123,360,228,454
00000835.jpg,1024,1024,car,671,94,710,109
00000385.jpg,1024,1024,pickup,214,361,231,405
00000093.jpg,1024,1024,plane,-32,867,102,1001
00000119.jpg,1024,1024,truck,479,94,530,161
00000119.jpg,1024,1024,pickup,505,45,536,89
00000119.jpg,1024,1024,tractor,708,0,749,24
00000119.jpg,1024,1024,camping car,760,-5,826,23
00000119.jpg,1024,1024,tractor,934,175,965,200
00000119.jpg,1024,1024,other,938,374,991,400
00000119.jpg,1024,1024,truck,953,403,1009,425
00000119.jpg,1024,1024,other,903,427,945,496
00000119.jpg,1024,1024,other,962,536,997,558
00000119.jpg,1024,1024,truck,993,761,1015,820
00000119.jpg,1024,1024,pickup,807,954,848,1003
00000555.jpg,1024,1024,car,134,536,155,580
00000555.jpg,1024,1024,car,91,710,115,748
00000589.jpg,1024,1024,car,288,648,323,667
00000589.jpg,1024,1024,car,903,603,944,618
00000589.jpg,1024,1024,car,896,651,941,670
00000589.jpg,1024,1024,pickup,785,301,837,321
00000589.jpg,1024,1024,car,786,321,826,341
00000785.jpg,1024,1024,car,146,209,168,248
00000209.jpg,1024,1024,truck,211,367,233,426
00000209.jpg,1024,1024,boat,208,434,230,496
00000209.jpg,1024,1024,car,585,460,604,496
00000209.jpg,1024,1024,camping car,649,403,680,474
00001243.jpg,1024,1024,pickup,43,480,58,522
00001243.jpg,1024,1024,car,83,469,107,509
00001243.jpg,1024,1024,pickup,97,408,130,458
00001243.jpg,1024,1024,tractor,120,569,154,590
00001243.jpg,1024,1024,pickup,85,605,137,630
00001243.jpg,1024,1024,tractor,86,640,120,660
00001243.jpg,1024,1024,truck,79,701,169,739
00001243.jpg,1024,1024,camping car,46,332,107,364
00001243.jpg,1024,1024,camping car,65,359,106,388
00001243.jpg,1024,1024,truck,86,734,149,758
00000380.jpg,1024,1024,pickup,540,87,582,128
00000380.jpg,1024,1024,camping car,490,122,542,175
00000380.jpg,1024,1024,camping car,257,7,329,81
00000253.jpg,1024,1024,van,905,345,922,388
00000253.jpg,1024,1024,pickup,932,351,950,394
00000253.jpg,1024,1024,pickup,710,807,749,853
00000664.jpg,1024,1024,pickup,729,957,778,979
00000664.jpg,1024,1024,truck,629,888,656,982
00000387.jpg,1024,1024,truck,107,322,143,372
00000387.jpg,1024,1024,pickup,149,287,190,336
00000387.jpg,1024,1024,pickup,258,236,299,283
00000097.jpg,1024,1024,boat,689,871,757,925
00000097.jpg,1024,1024,boat,697,917,753,971
00000382.jpg,1024,1024,tractor,662,865,712,890
00000382.jpg,1024,1024,other,667,967,747,995
00000842.jpg,1024,1024,pickup,288,470,315,521
00000874.jpg,1024,1024,pickup,229,813,280,846
00000874.jpg,1024,1024,car,485,492,522,528
00000874.jpg,1024,1024,car,261,476,287,514
00000874.jpg,1024,1024,car,830,416,861,453
00000874.jpg,1024,1024,car,811,428,839,464
00000874.jpg,1024,1024,car,829,314,863,346
00000874.jpg,1024,1024,pickup,869,372,900,405
00001100.jpg,1024,1024,car,482,83,516,124
00001100.jpg,1024,1024,car,373,171,415,221
00001100.jpg,1024,1024,pickup,285,326,332,376
00001100.jpg,1024,1024,car,116,552,153,592
00000722.jpg,1024,1024,car,61,607,100,622
00000857.jpg,1024,1024,pickup,235,119,274,168
00000857.jpg,1024,1024,camping car,266,123,303,171
00000857.jpg,1024,1024,car,371,194,402,237
00000857.jpg,1024,1024,car,110,744,155,771
00001051.jpg,1024,1024,car,971,303,1011,319
00000471.jpg,1024,1024,truck,329,402,408,480
00000471.jpg,1024,1024,van,329,526,374,573
00000471.jpg,1024,1024,car,272,540,317,583
00000471.jpg,1024,1024,pickup,475,378,518,421
00000471.jpg,1024,1024,car,139,683,175,717
00000471.jpg,1024,1024,truck,302,675,442,817
00000471.jpg,1024,1024,truck,500,546,613,665
00000471.jpg,1024,1024,car,573,477,609,514
00000471.jpg,1024,1024,car,615,239,650,278
00000471.jpg,1024,1024,car,122,926,159,966
00000875.jpg,1024,1024,pickup,232,458,270,492
00000875.jpg,1024,1024,car,437,348,475,384
00000875.jpg,1024,1024,pickup,703,234,753,271
00000875.jpg,1024,1024,camping car,924,475,993,541
00000445.jpg,1024,1024,other,901,655,958,709
00000445.jpg,1024,1024,truck,878,443,938,468
00000045.jpg,1024,1024,boat,279,363,331,383
00000045.jpg,1024,1024,camping car,264,386,338,408
00000045.jpg,1024,1024,car,140,413,178,435
00000045.jpg,1024,1024,car,135,460,174,478
00000045.jpg,1024,1024,car,911,129,948,160
00000045.jpg,1024,1024,pickup,881,345,926,371
00000045.jpg,1024,1024,car,912,554,936,597
00000045.jpg,1024,1024,car,453,665,470,704
00000045.jpg,1024,1024,pickup,490,717,510,769
00000045.jpg,1024,1024,pickup,453,883,471,933
00000045.jpg,1024,1024,car,959,897,999,915
00000045.jpg,1024,1024,car,967,980,1002,998
00000456.jpg,1024,1024,truck,321,832,345,902
00000268.jpg,1024,1024,pickup,208,366,269,386
00000268.jpg,1024,1024,pickup,407,518,427,559
00000268.jpg,1024,1024,car,667,344,705,364
00000778.jpg,1024,1024,car,542,75,580,92
00000778.jpg,1024,1024,car,314,106,332,143
00000148.jpg,1024,1024,car,107,192,155,218
00000148.jpg,1024,1024,camping car,68,144,158,195
00000148.jpg,1024,1024,car,622,355,661,401
00000947.jpg,1024,1024,car,463,802,496,845
00000947.jpg,1024,1024,car,748,256,780,300
00000379.jpg,1024,1024,car,458,336,500,353
00000127.jpg,1024,1024,plane,781,349,878,475
00000127.jpg,1024,1024,plane,881,395,1019,512
00000127.jpg,1024,1024,pickup,738,479,786,508
00000127.jpg,1024,1024,car,711,582,754,604
00000127.jpg,1024,1024,car,682,525,701,571
00000127.jpg,1024,1024,car,698,663,730,684
00000127.jpg,1024,1024,plane,585,553,693,636
00000127.jpg,1024,1024,truck,532,988,570,1024
00000127.jpg,1024,1024,van,572,999,596,1024
00000127.jpg,1024,1024,truck,44,890,84,991
00000127.jpg,1024,1024,truck,87,911,132,1001
00000127.jpg,1024,1024,truck,4,877,43,959
00000127.jpg,1024,1024,plane,141,652,228,714
00000928.jpg,1024,1024,truck,248,17,275,92
00000928.jpg,1024,1024,truck,278,28,309,104
00001071.jpg,1024,1024,car,608,509,648,527
00000784.jpg,1024,1024,car,598,790,640,806
00000784.jpg,1024,1024,car,690,81,732,110
00000784.jpg,1024,1024,camping car,459,557,529,596
00000784.jpg,1024,1024,camping car,152,773,221,796
00000784.jpg,1024,1024,camping car,132,1003,207,1024
00000689.jpg,1024,1024,truck,930,346,1023,368
00000689.jpg,1024,1024,car,621,986,663,1004
00000689.jpg,1024,1024,car,620,1010,658,1024
00000689.jpg,1024,1024,pickup,647,450,700,468
00000305.jpg,1024,1024,car,748,122,769,157
00000305.jpg,1024,1024,pickup,900,116,957,134
00000305.jpg,1024,1024,camping car,959,117,1008,142
00000305.jpg,1024,1024,pickup,875,354,925,374
00000305.jpg,1024,1024,camping car,921,360,1022,381
00000305.jpg,1024,1024,truck,547,361,618,390
00000305.jpg,1024,1024,car,843,961,893,981
00000305.jpg,1024,1024,car,906,962,950,982
00000070.jpg,1024,1024,truck,560,305,624,330
00000070.jpg,1024,1024,pickup,478,720,498,768
00000291.jpg,1024,1024,camping car,143,613,201,638
00000291.jpg,1024,1024,boat,300,432,367,455
00000291.jpg,1024,1024,camping car,109,356,136,420
00000291.jpg,1024,1024,tractor,288,600,318,642
00000291.jpg,1024,1024,pickup,525,204,552,246
00000291.jpg,1024,1024,boat,511,202,531,245
00001021.jpg,1024,1024,pickup,915,257,944,306
00000483.jpg,1024,1024,car,344,974,365,1021
00000483.jpg,1024,1024,car,397,974,421,1024
00000483.jpg,1024,1024,truck,462,963,487,1022
00000483.jpg,1024,1024,truck,525,961,548,1021
00000483.jpg,1024,1024,plane,495,675,590,758
00000993.jpg,1024,1024,car,880,957,920,974
00001217.jpg,1024,1024,pickup,739,806,785,847
00000840.jpg,1024,1024,car,172,927,209,967
00000164.jpg,1024,1024,van,566,200,614,217
00000164.jpg,1024,1024,car,609,908,650,923
00000164.jpg,1024,1024,van,522,959,569,978
00000652.jpg,1024,1024,truck,886,267,962,298
00001111.jpg,1024,1024,camping car,373,143,400,225
00001111.jpg,1024,1024,tractor,124,291,152,332
00001111.jpg,1024,1024,camping car,423,816,462,899
00001111.jpg,1024,1024,pickup,464,846,484,895
00001111.jpg,1024,1024,pickup,463,682,484,738
00000251.jpg,1024,1024,van,204,24,241,41
00000251.jpg,1024,1024,pickup,758,93,782,152
00000251.jpg,1024,1024,pickup,781,105,801,155
00000251.jpg,1024,1024,car,708,81,734,119
00000251.jpg,1024,1024,camping car,713,131,737,212
00000251.jpg,1024,1024,truck,368,943,391,1005
00000251.jpg,1024,1024,car,912,166,932,203
00001044.jpg,1024,1024,car,889,815,908,857
00001044.jpg,1024,1024,car,728,867,774,907
00000698.jpg,1024,1024,car,855,353,880,397
00000891.jpg,1024,1024,boat,6,218,46,276
00000891.jpg,1024,1024,car,346,652,377,692
00000891.jpg,1024,1024,camping car,400,931,449,1007
00000891.jpg,1024,1024,car,558,568,582,604
00000891.jpg,1024,1024,camping car,546,441,595,523
00001230.jpg,1024,1024,car,816,356,864,381
00000294.jpg,1024,1024,pickup,358,480,409,498
00000758.jpg,1024,1024,pickup,448,848,495,893
00000018.jpg,1024,1024,car,602,857,646,881
00000745.jpg,1024,1024,camping car,194,83,276,108
00000745.jpg,1024,1024,van,349,43,369,89
00000745.jpg,1024,1024,pickup,299,27,318,73
00000745.jpg,1024,1024,camping car,396,52,422,104
00000745.jpg,1024,1024,car,333,305,352,341
00000745.jpg,1024,1024,car,293,484,331,499
00000745.jpg,1024,1024,pickup,821,222,867,252
00000745.jpg,1024,1024,camping car,771,265,841,290
00000745.jpg,1024,1024,tractor,793,117,823,141
00000745.jpg,1024,1024,tractor,810,87,843,107
00000745.jpg,1024,1024,car,972,73,990,117
00000745.jpg,1024,1024,pickup,761,487,810,506
00000745.jpg,1024,1024,car,975,719,994,761
00000745.jpg,1024,1024,car,469,882,488,919
00000916.jpg,1024,1024,pickup,118,23,157,50
00000916.jpg,1024,1024,pickup,171,144,214,170
00000864.jpg,1024,1024,tractor,212,451,240,466
00000877.jpg,1024,1024,camping car,946,901,988,966
00000877.jpg,1024,1024,pickup,809,70,852,118
00000877.jpg,1024,1024,camping car,729,119,804,177
00001209.jpg,1024,1024,pickup,981,26,997,66
00000169.jpg,1024,1024,pickup,13,912,35,964
00001058.jpg,1024,1024,tractor,645,674,690,725
00001022.jpg,1024,1024,pickup,840,366,874,411
00000685.jpg,1024,1024,car,82,38,125,54
00000685.jpg,1024,1024,car,85,80,129,98
00000685.jpg,1024,1024,car,224,147,268,162
00000254.jpg,1024,1024,pickup,54,96,100,122
00000254.jpg,1024,1024,car,401,287,419,322
00001184.jpg,1024,1024,car,117,213,140,259
00001202.jpg,1024,1024,car,581,523,625,543
00000674.jpg,1024,1024,pickup,254,382,304,399
00000674.jpg,1024,1024,van,566,352,611,372
00000674.jpg,1024,1024,car,744,245,783,261
00000674.jpg,1024,1024,truck,879,615,931,643
00000674.jpg,1024,1024,truck,959,624,1010,650
00000674.jpg,1024,1024,pickup,384,880,432,896
00000149.jpg,1024,1024,other,367,518,406,583
00000149.jpg,1024,1024,pickup,263,564,292,614
00000149.jpg,1024,1024,truck,402,746,458,814
00000071.jpg,1024,1024,car,580,200,594,243
00001002.jpg,1024,1024,truck,17,460,44,523
00000231.jpg,1024,1024,camping car,195,709,257,738
00000231.jpg,1024,1024,camping car,165,973,232,1006
00000201.jpg,1024,1024,camping car,303,758,382,784
00000201.jpg,1024,1024,pickup,391,763,438,785
00000201.jpg,1024,1024,pickup,768,778,791,827
00000586.jpg,1024,1024,car,712,356,727,395
00000363.jpg,1024,1024,car,975,345,1018,359
00000363.jpg,1024,1024,car,919,347,957,362
00000849.jpg,1024,1024,pickup,511,994,556,1022
00000849.jpg,1024,1024,camping car,553,966,617,1011
00000849.jpg,1024,1024,pickup,801,841,849,873
00000849.jpg,1024,1024,car,785,813,824,839
00000849.jpg,1024,1024,car,153,179,192,212
00000849.jpg,1024,1024,car,338,63,378,99
00000849.jpg,1024,1024,car,265,339,304,368
00000492.jpg,1024,1024,boat,352,436,418,472
00001254.jpg,1024,1024,pickup,645,916,665,975
00000469.jpg,1024,1024,boat,299,827,322,876
00000469.jpg,1024,1024,pickup,324,824,348,873
00000469.jpg,1024,1024,car,364,291,379,326
00000469.jpg,1024,1024,pickup,262,196,296,242
00001219.jpg,1024,1024,tractor,527,783,572,826
00000656.jpg,1024,1024,other,176,473,206,519
00000656.jpg,1024,1024,other,213,473,241,523
00000656.jpg,1024,1024,truck,362,480,392,549
00000656.jpg,1024,1024,other,406,459,437,543
00000656.jpg,1024,1024,truck,446,471,480,536
00000656.jpg,1024,1024,other,511,45,579,73
00000040.jpg,1024,1024,car,268,367,311,386
00000040.jpg,1024,1024,car,270,414,313,431
00000873.jpg,1024,1024,car,944,79,975,118
00000860.jpg,1024,1024,boat,54,192,82,227
00000860.jpg,1024,1024,camping car,32,101,96,161
00000948.jpg,1024,1024,tractor,138,116,171,164
00000948.jpg,1024,1024,truck,155,234,220,303
00000948.jpg,1024,1024,other,52,21,75,61
00000936.jpg,1024,1024,pickup,179,720,201,768
00000260.jpg,1024,1024,boat,59,350,106,370
00001210.jpg,1024,1024,pickup,203,10,221,55
00001210.jpg,1024,1024,tractor,543,12,589,51
00000520.jpg,1024,1024,car,873,222,915,253
00000687.jpg,1024,1024,car,399,376,439,392
00000687.jpg,1024,1024,pickup,762,376,811,397
00000091.jpg,1024,1024,camping car,973,130,997,203
00000091.jpg,1024,1024,car,900,306,938,345
00000091.jpg,1024,1024,pickup,876,346,923,391
00000091.jpg,1024,1024,camping car,893,916,950,982
00000091.jpg,1024,1024,car,955,997,991,1024
00000417.jpg,1024,1024,other,164,635,243,694
00000955.jpg,1024,1024,pickup,465,883,489,932
00000328.jpg,1024,1024,pickup,958,651,980,702
00001220.jpg,1024,1024,tractor,703,833,748,886
00001220.jpg,1024,1024,tractor,605,805,655,853
00001220.jpg,1024,1024,car,817,699,866,743
00001220.jpg,1024,1024,car,856,740,899,772
00001083.jpg,1024,1024,tractor,934,772,973,800
00000596.jpg,1024,1024,pickup,159,992,211,1009
00000596.jpg,1024,1024,pickup,192,923,239,944
00000596.jpg,1024,1024,car,436,817,482,838
00000596.jpg,1024,1024,car,89,169,129,188
00001252.jpg,1024,1024,car,502,724,546,743
00001245.jpg,1024,1024,pickup,466,296,515,334
00001271.jpg,1024,1024,tractor,708,432,740,452
00000114.jpg,1024,1024,pickup,541,828,563,875
00000114.jpg,1024,1024,truck,534,890,564,939
00000114.jpg,1024,1024,car,569,885,588,932
00000114.jpg,1024,1024,pickup,575,838,595,878
00000114.jpg,1024,1024,truck,494,851,527,928
00000114.jpg,1024,1024,pickup,475,854,493,894
